Model,km,kcat,kd,e0,Si,Xopt,nlotes,V0,Mcat,e0_st0,e0_st1,e0_st2,e0_st3,e0_st4,e0_st5,e0_st6,t_reaccion0,t_reaccion1,t_reaccion2,t_reaccion3,t_reaccion4,t_reaccion5,t_reaccion6,producto0,producto1,producto2,producto3,producto4,producto5,producto6,productivity_specif0,productivity_specif1,productivity_specif2,productivity_specif3,productivity_specif4,productivity_specif5,productivity_specif6,Productividad_especifica_global
4081,86.60267749762374,0.7077802357348818,0.6474502617479668,49.38788682009529,198.61961472712014,0.9,6,1.0466488137816181,0.9561354182393199,49.38788682009529,1.2690431359294353e-14,0.0,0.0,0.0,0.0,0.0,0.0,55.44461934857758,0.0,0.0,0.0,0.0,0.0,0.0,195.67990282970771,195.67990282970771,195.67990282970771,195.67990282970771,195.67990282970771,195.67990282970771,0.0,3.529285711197291,0.0,0.0,0.0,0.0,0.0,21.175714267183746
4082,105.21807761675802,0.7416309539178947,2.041130920670176,59.01384941757815,209.36887540501033,0.9,6,1.02955686461297,0.947847433589334,59.01384941757815,3.1968252421911307e-14,0.0,0.0,0.0,0.0,0.0,0.0,17.221729822751414,0.0,0.0,0.0,0.0,0.0,0.0,204.67581568894852,204.67581568894852,204.67581568894852,204.67581568894852,204.67581568894852,204.67581568894852,0.0,11.884741997203664,0.0,0.0,0.0,0.0,0.0,71.30845198322197
4083,95.55003876670419,1.2552249714884445,1.7010232884104095,64.73066995160339,159.03398876203028,0.9,6,0.9180091872853842,0.9060493780852532,64.73066995160339,4.020048511934943e-12,0.0,0.0,0.0,0.0,0.0,0.0,17.877452046283512,0.0,0.0,0.0,0.0,0.0,0.0,145.01990694419138,145.01990694419138,145.01990694419138,145.01990694419138,145.01990694419138,145.01990694419138,0.0,8.11188901912558,0.0,0.0,0.0,0.0,0.0,48.671334114753485
4084,92.59369892500712,0.7260626448721679,1.3151027635200083,70.85422749316666,217.47222261728203,0.9,6,0.9511763306754245,0.9084073543340985,70.85422749316666,9.129989068512142e-15,0.0,0.0,0.0,0.0,0.0,0.0,27.821275679067174,0.0,0.0,0.0,0.0,0.0,0.0,204.93998289579207,204.93998289579207,204.93998289579207,204.93998289579207,204.93998289579207,204.93998289579207,0.0,7.366304308252466,0.0,0.0,0.0,0.0,0.0,44.1978258495148
4085,90.94351480553111,1.0844509785967429,1.1466923444800394,59.025380682807565,205.03111976511866,0.9,6,1.061591779358888,1.0601673155018843,59.025380682807565,2.798560196689383e-14,0.0,0.0,0.0,0.0,0.0,0.0,30.7711601414121,0.0,0.0,0.0,0.0,0.0,0.0,184.775943632182,184.775943632182,184.775943632182,184.775943632182,184.775943632182,184.775943632182,0.0,6.004841636877671,0.0,0.0,0.0,0.0,0.0,36.02904982126603
4086,102.96917513706023,0.8584533194352186,1.3043561589419341,56.02298149066062,174.83335773103678,0.9,6,0.9315030076571957,1.0403072809216196,56.02298149066062,3.0702358686284966e-15,0.0,0.0,0.0,0.0,0.0,0.0,28.70595100863867,0.0,0.0,0.0,0.0,0.0,0.0,140.89300478498114,140.89300478498114,140.89300478498114,140.89300478498114,140.89300478498114,140.89300478498114,0.0,4.908146214789445,0.0,0.0,0.0,0.0,0.0,29.44887728873667
4087,105.63831620325793,1.1280893872413578,1.9029342740016941,55.0094450095391,169.52741089045776,0.9,6,1.0667366817649933,0.9124075182017647,55.0094450095391,3.849031513283129e-14,0.0,0.0,0.0,0.0,0.0,0.0,18.33792954120585,0.0,0.0,0.0,0.0,0.0,0.0,178.38191130441405,178.38191130441405,178.38191130441405,178.38191130441405,178.38191130441405,178.38191130441405,0.0,9.727483732751008,0.0,0.0,0.0,0.0,0.0,58.36490239650605
4088,120.91685097362335,0.7760103645205969,0.3138347230999328,45.75400234608608,181.98925060608278,0.9,6,1.0494640611851276,1.0516158787969168,45.75400234608608,5.993490346702866e-11,3.049062907824531e-15,0.0,0.0,0.0,0.0,0.0,87.18296396748846,31.50123068692433,0.0,0.0,0.0,0.0,0.0,163.45517759434938,326.91035518869876,326.91035518869876,326.91035518869876,326.91035518869876,326.91035518869876,0.0,1.8748522664967402,2.754455689239864,0.0,0.0,0.0,0.0,15.149506290819252
4089,100.08453333456481,1.1301069906336594,0.11809786327089643,57.89106248554955,163.9520342326543,0.9,6,1.0071994562842532,1.0008037287304963,57.89106248554955,18.38845615751381,2.010539065230684e-14,1.0497388185535322e-15,0.0,0.0,0.0,0.0,9.710928671354498,291.70308890439827,25.0,0.0,0.0,0.0,0.0,148.49980620152675,296.9996124030535,445.4994186045802,445.4994186045802,445.4994186045802,445.4994186045802,0.0,15.292029344173292,0.9853543467944724,1.3648293106811524,0.0,0.0,0.0,6.824146553405762
4090,102.2503505732638,0.7342666833079774,1.910070854874975,64.05997031723857,176.19606486845026,0.9,6,0.9746797013922152,0.9128372474330204,64.05997031723857,2.720626110097169e-16,0.0,0.0,0.0,0.0,0.0,0.0,20.94179858578628,0.0,0.0,0.0,0.0,0.0,0.0,169.3196191740182,169.3196191740182,169.3196191740182,169.3196191740182,169.3196191740182,169.3196191740182,0.0,8.085247237977908,0.0,0.0,0.0,0.0,0.0,48.51148342786745
4091,89.79594131545933,0.8177895861011986,1.423057760110077,61.808735248909755,168.70415272276603,0.9,6,0.9645158860827577,0.9464919521068649,61.808735248909755,2.787723800138756e-14,0.0,0.0,0.0,0.0,0.0,0.0,24.83034179871906,0.0,0.0,0.0,0.0,0.0,0.0,154.72508930301072,154.72508930301072,154.72508930301072,154.72508930301072,154.72508930301072,154.72508930301072,0.0,6.231291158102086,0.0,0.0,0.0,0.0,0.0,37.38774694861251
