Model,km,kcat,kd,e0,Si,Xopt,nlotes,V0,Mcat,e0_st0,e0_st1,e0_st2,e0_st3,e0_st4,e0_st5,e0_st6,e0_st7,e0_st8,e0_st9,e0_st10,t_reaccion0,t_reaccion1,t_reaccion2,t_reaccion3,t_reaccion4,t_reaccion5,t_reaccion6,t_reaccion7,t_reaccion8,t_reaccion9,t_reaccion10,producto0,producto1,producto2,producto3,producto4,producto5,producto6,producto7,producto8,producto9,producto10,productivity_specif0,productivity_specif1,productivity_specif2,productivity_specif3,productivity_specif4,productivity_specif5,productivity_specif6,productivity_specif7,productivity_specif8,productivity_specif9,productivity_specif10,Productividad_especifica_global
2123,95.7443364150026,1.1638973758824638,1.3190523414697763,49.334976216487604,202.3975174371268,0.9,10,1.0185789754609746,0.900496919800993,49.334976216487604,4.2711031384720716e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.293840932329022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.04409218108404,206.04409218108404,206.04409218108404,206.04409218108404,206.04409218108404,206.04409218108404,206.04409218108404,206.04409218108404,206.04409218108404,206.04409218108404,0.0,7.836211252337311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.36211252337311
2124,105.52712755794853,1.0012095959751608,2.059608884930193,41.67607012673059,200.14866440419678,0.9,10,1.008040657417928,0.9432031551120845,41.67607012673059,5.5837864564000765e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.74552277661322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.5165232309003,192.5165232309003,192.5165232309003,192.5165232309003,192.5165232309003,192.5165232309003,192.5165232309003,192.5165232309003,192.5165232309003,192.5165232309003,0.0,10.848737772020858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.48737772020856
2125,94.42398295957373,0.9076288530961516,1.0104028841870774,76.59856646961342,200.18444544987892,0.9,10,1.0153409251810004,1.0396039803722554,76.59856646961342,2.8498820470747487e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.882830685203885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.96115203351812,175.96115203351812,175.96115203351812,175.96115203351812,175.96115203351812,175.96115203351812,175.96115203351812,175.96115203351812,175.96115203351812,175.96115203351812,0.0,5.351155857536755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.51155857536755
2126,110.51058772908262,1.0804438739068032,1.6237505088099145,53.96007124719707,155.9749974121673,0.9,10,0.9401267665061107,0.9478748061817672,53.96007124719707,1.039265799547763e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.70346062151976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.23003556474146,139.23003556474146,139.23003556474146,139.23003556474146,139.23003556474146,139.23003556474146,139.23003556474146,139.23003556474146,139.23003556474146,139.23003556474146,0.0,5.873827361661196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.738273616611956
2127,92.55760515948361,0.7260239270777071,2.1607976849156154,56.643706975878914,170.48282756789902,0.9,10,0.9044677019316367,1.0452160387125597,56.643706975878914,1.0575127488621046e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.82658222542111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.77311579830717,132.77311579830717,132.77311579830717,132.77311579830717,132.77311579830717,132.77311579830717,132.77311579830717,132.77311579830717,132.77311579830717,132.77311579830717,0.0,7.44804102768335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.48041027683348
2128,110.9239156783053,0.7765213071900912,2.406065323046499,62.98473383350925,186.47334277782602,0.9,10,1.029274656021306,1.0886073487766872,62.98473383350925,9.438393678383319e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.143762980304013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.67893723519776,158.67893723519776,158.67893723519776,158.67893723519776,158.67893723519776,158.67893723519776,158.67893723519776,158.67893723519776,158.67893723519776,158.67893723519776,0.0,10.47817094348186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.7817094348186
2129,97.20983284714326,0.7398858541224068,0.7880713315653457,60.552963956772885,157.31340280690213,0.9,10,0.9044879620266815,1.009580997761241,60.552963956772885,1.338977563709811e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.82000494891439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.84397931205191,126.84397931205191,126.84397931205191,126.84397931205191,126.84397931205191,126.84397931205191,126.84397931205191,126.84397931205191,126.84397931205191,126.84397931205191,0.0,2.9622598003755667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.62259800375567
2130,97.53569227853137,1.1457038642206465,0.06523241258751893,56.19337291071851,186.21016289173875,0.9,10,1.0154199302703213,0.9317495241987254,56.19337291071851,33.864378152607856,11.535383394497197,1.2026641361861131e-11,6.770688539882763e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7635509735285915,16.50934709714174,422.9387638394504,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.6385258458626,365.2770516917252,547.9155775375878,730.5541033834504,730.5541033834504,730.5541033834504,730.5541033834504,730.5541033834504,730.5541033834504,730.5541033834504,0.0,23.525127415097273,15.048761405754856,1.2251817745479683,1.2232750128268552,0.0,0.0,0.0,0.0,0.0,0.0,10.39783760902827
2131,88.44736855947976,0.8550237798711611,0.3474205969499127,78.39789140819254,202.25178773814224,0.9,10,0.9689232813076271,0.9010861754674417,78.39789140819254,1.160795861327816e-11,6.737870582489514e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.02986713152451,34.70396569272086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.73024650114573,391.46049300229146,391.46049300229146,391.46049300229146,391.46049300229146,391.46049300229146,391.46049300229146,391.46049300229146,391.46049300229146,391.46049300229146,0.0,2.301899945326146,3.2694225497392004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.059514222522406
2132,94.78821320985895,0.9597185521646736,1.9240550662847546,51.49078016275049,229.82881511040836,0.9,10,0.9860028581692304,0.9893604438750759,51.49078016275049,5.509231333420133e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.506101858591336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.1439619829915,206.1439619829915,206.1439619829915,206.1439619829915,206.1439619829915,206.1439619829915,206.1439619829915,206.1439619829915,206.1439619829915,206.1439619829915,0.0,9.585370856068941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.8537085606894
2133,108.81148443525251,1.1492280378189232,2.0664474612985186,67.22867050759923,157.86042164171604,0.9,10,0.9037003692220752,1.0886234715442955,67.22867050759923,7.335488421994974e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.786153718890976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.94038301298,117.94038301298,117.94038301298,117.94038301298,117.94038301298,117.94038301298,117.94038301298,117.94038301298,117.94038301298,117.94038301298,0.0,6.631022360259572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.31022360259571
2134,105.22812885369814,0.7562579598447069,0.3744938290487358,75.56787135413023,184.7030370250271,0.9,10,0.9580814016296725,0.9799856686480214,75.56787135413023,2.1296699534412936e-14,1.829351737034052e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.60973431085482,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.5171624786059,325.0343249572118,325.0343249572118,325.0343249572118,325.0343249572118,325.0343249572118,325.0343249572118,325.0343249572118,325.0343249572118,325.0343249572118,0.0,1.6997972397895778,2.6949261335696257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.60179826891145
2135,108.08650875737769,1.0872467303544113,2.1218624610875607,71.68301644897508,201.33040433647673,0.9,10,1.0878547770844904,0.9892719836153933,71.68301644897508,9.212609942425447e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.24449992607005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.25401828972022,199.25401828972022,199.25401828972022,199.25401828972022,199.25401828972022,199.25401828972022,199.25401828972022,199.25401828972022,199.25401828972022,199.25401828972022,0.0,11.554641720197996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.54641720197998
2136,96.02466470651059,0.7759584192584782,1.5100500563496235,75.93721587051866,214.7735826266619,0.9,10,1.0823816432199123,1.0045541343618074,75.93721587051866,5.4692138690900865e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.614778987768037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.2717872523854,208.2717872523854,208.2717872523854,208.2717872523854,208.2717872523854,208.2717872523854,208.2717872523854,208.2717872523854,208.2717872523854,208.2717872523854,0.0,8.461249534512705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.61249534512704
2137,108.96589255844124,0.762937583486357,0.676883703932742,59.856991992521465,165.4716965100572,0.9,10,0.9108190884969225,0.956059462023065,59.856991992521465,9.506405907224182e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.34274496046513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.87747435872805,141.87747435872805,141.87747435872805,141.87747435872805,141.87747435872805,141.87747435872805,141.87747435872805,141.87747435872805,141.87747435872805,141.87747435872805,0.0,2.8182307990981905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.182307990981904
2138,95.72448956091185,1.1922486680310247,0.7766112062998164,64.54475668146452,183.71023750399684,0.9,10,1.022519534992756,0.9694435951546649,64.54475668146452,9.438046799546917e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.089689197317206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.39134861314324,174.39134861314324,174.39134861314324,174.39134861314324,174.39134861314324,174.39134861314324,174.39134861314324,174.39134861314324,174.39134861314324,174.39134861314324,0.0,4.9698744161711295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.698744161711296
2139,89.8557851828995,1.0044030324797553,1.296864243290234,56.31223714135518,195.57409806410575,0.9,10,0.9860757645959881,1.0115918115171112,56.31223714135518,1.634304364344845e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.810952072299735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.57690333125495,171.57690333125495,171.57690333125495,171.57690333125495,171.57690333125495,171.57690333125495,171.57690333125495,171.57690333125495,171.57690333125495,171.57690333125495,0.0,6.647445737400402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.47445737400402
2140,94.45333592129427,1.2060242165841584,0.9094000328254873,63.10838846625106,203.7384176914028,0.9,10,1.033752629838315,1.0306844462724207,63.10838846625106,2.087471081950372e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.600324786567228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.9104230828038,183.9104230828038,183.9104230828038,183.9104230828038,183.9104230828038,183.9104230828038,183.9104230828038,183.9104230828038,183.9104230828038,183.9104230828038,0.0,5.819890280399303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.19890280399304
2141,89.41329704512017,1.1574754111356458,2.3816447148015842,63.767810373680945,187.68074967461263,0.9,10,1.0368152029946118,0.9892410576269077,63.767810373680945,2.463099053307277e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.868279743241336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.03594868472263,177.03594868472263,177.03594868472263,177.03594868472263,177.03594868472263,177.03594868472263,177.03594868472263,177.03594868472263,177.03594868472263,177.03594868472263,0.0,11.156593628879419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.56593628879418
2142,94.55335356073338,0.8245066431851381,0.7566066961806491,60.10397877661784,195.18932876778987,0.9,10,1.092144809143185,0.9755000807103238,60.10397877661784,1.2153240070996349e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.675663992014144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.67605855326235,196.67605855326235,196.67605855326235,196.67605855326235,196.67605855326235,196.67605855326235,196.67605855326235,196.67605855326235,196.67605855326235,196.67605855326235,0.0,4.719206359638307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.19206359638308
2143,104.65829343539227,1.0648031883818956,2.325308038195544,56.756754983715155,177.9437787928822,0.9,10,0.9958313539227126,0.9390686934303066,56.756754983715155,9.921728333507725e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.59367636486827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.82974286910522,169.82974286910522,169.82974286910522,169.82974286910522,169.82974286910522,169.82974286910522,169.82974286910522,169.82974286910522,169.82974286910522,169.82974286910522,0.0,10.234606191830078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.34606191830079
2144,90.0773955902795,0.7263290608846062,1.1679491504838673,63.32499728051917,186.40329592430456,0.9,10,0.9766239515704396,0.9895433411109047,63.32499728051917,1.7856556806588546e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.627508531670976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.57266801702494,165.57266801702494,165.57266801702494,165.57266801702494,165.57266801702494,165.57266801702494,165.57266801702494,165.57266801702494,165.57266801702494,165.57266801702494,0.0,5.074634119130068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.74634119130068
2145,74.80494362855106,1.1108761712303754,2.1429732010722513,66.11460896146356,188.37808354904388,0.9,10,0.930343359173947,1.0578580255850456,66.11460896146356,3.792639621183119e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.451036655534722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.10381669804755,149.10381669804755,149.10381669804755,149.10381669804755,149.10381669804755,149.10381669804755,149.10381669804755,149.10381669804755,149.10381669804755,149.10381669804755,0.0,8.544123746984292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.4412374698429
2146,90.20857649675989,1.2942343899764883,1.2126891580553811,59.306729395291335,235.72447185367437,0.9,10,0.9634658518519611,0.9587951002723452,59.306729395291335,4.4507929249412775e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.717855342394394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.1855191073761,213.1855191073761,213.1855191073761,213.1855191073761,213.1855191073761,213.1855191073761,213.1855191073761,213.1855191073761,213.1855191073761,213.1855191073761,0.0,7.423448463181842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.23448463181843
2147,95.38010235735612,1.2894582456698693,2.031837482945592,67.74117227404496,176.56042143455682,0.9,10,1.0363353863008884,1.0557003572983823,67.74117227404496,1.787236331645272e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.52131637765424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.98955722528157,155.98955722528157,155.98955722528157,155.98955722528157,155.98955722528157,155.98955722528157,155.98955722528157,155.98955722528157,155.98955722528157,155.98955722528157,0.0,9.44171479194381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.4171479194381
2148,92.39362839055073,0.8849694927545978,1.8420229444119849,41.91328521889661,195.94313084737195,0.9,10,0.9037117608301523,1.008848056814962,41.91328521889661,6.899879722090079e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.97990172793783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.97076630521468,157.97076630521468,157.97076630521468,157.97076630521468,157.97076630521468,157.97076630521468,157.97076630521468,157.97076630521468,157.97076630521468,157.97076630521468,0.0,7.529623749135743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.29623749135745
2149,90.84088594338185,0.9931563955599505,1.3294365118483795,62.26928737480961,206.37272023190852,0.9,10,1.0220498543770973,1.0000031756096728,62.26928737480961,6.554751205568352e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.941418907686426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.8302849674957,189.8302849674957,189.8302849674957,189.8302849674957,189.8302849674957,189.8302849674957,189.8302849674957,189.8302849674957,189.8302849674957,189.8302849674957,0.0,7.317652347507063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.17652347507062
2150,96.82297261432518,0.7120524938320036,1.860625817520005,69.64946923554865,183.44327776599295,0.9,10,1.015253992547975,0.9504567700382811,69.64946923554865,1.0877753425493579e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.56090869989528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.35454175938938,176.35454175938938,176.35454175938938,176.35454175938938,176.35454175938938,176.35454175938938,176.35454175938938,176.35454175938938,176.35454175938938,176.35454175938938,0.0,9.015662025984177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.15662025984176
2151,104.9131110569515,1.2343290275260421,0.5704326384533933,49.46042702027533,180.16574788499983,0.9,10,1.028466342904465,1.0390375881544065,49.46042702027533,1.6845870250991796e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.290309496376416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.4994554198535,160.4994554198535,160.4994554198535,160.4994554198535,160.4994554198535,160.4994554198535,160.4994554198535,160.4994554198535,160.4994554198535,160.4994554198535,0.0,3.4672366023479992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.672366023479995
2152,109.37068492465929,1.2085788550003274,1.13764394022929,92.51921680860988,172.5911434735202,0.9,10,0.9826738501864466,0.9482640090805795,92.51921680860988,2.3577205907654177e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.48965987405672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.96859277268445,160.96859277268445,160.96859277268445,160.96859277268445,160.96859277268445,160.96859277268445,160.96859277268445,160.96859277268445,160.96859277268445,160.96859277268445,0.0,6.315054558123691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.150545581236905
2153,83.37686397915077,0.836269552420217,1.4102792829042081,63.07708285302712,176.71292045007624,0.9,10,0.9660926055607503,0.9897811355928701,63.07708285302712,3.1393701489584243e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.61821114122835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.2352693471401,155.2352693471401,155.2352693471401,155.2352693471401,155.2352693471401,155.2352693471401,155.2352693471401,155.2352693471401,155.2352693471401,155.2352693471401,0.0,5.8319196779794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.319196779793984
2154,98.75636871200851,0.81978735006464,0.3765822351530592,58.99916746593775,182.64857594923166,0.9,10,1.0606623945162843,1.0189218626418441,58.99916746593775,7.258483608227944e-13,1.2130515955271926e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.05169818043495,16.979563458405188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.11776154955086,342.2355230991017,342.2355230991017,342.2355230991017,342.2355230991017,342.2355230991017,342.2355230991017,342.2355230991017,342.2355230991017,342.2355230991017,0.0,2.0119264542670154,3.3542222021179366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.865110920120397
2155,99.80341096814625,1.1467488370291241,0.5939447958426229,63.437583968744974,188.0272289071646,0.9,10,0.9641253326494462,1.0442688872690615,63.437583968744974,4.5028638207241223e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.851813385487404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.23718674815683,156.23718674815683,156.23718674815683,156.23718674815683,156.23718674815683,156.23718674815683,156.23718674815683,156.23718674815683,156.23718674815683,156.23718674815683,0.0,2.8483504392125307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.483504392125305
2156,90.47376951325083,0.8813276330955143,0.9179767474558442,60.35496827108119,171.35963762865836,0.9,10,1.0156587136066006,0.9132125913927632,60.35496827108119,3.274395916860265e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.782732154382884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.5248121659397,171.5248121659397,171.5248121659397,171.5248121659397,171.5248121659397,171.5248121659397,171.5248121659397,171.5248121659397,171.5248121659397,171.5248121659397,0.0,4.793507981053658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.93507981053658
