Model,km,kcat,kd,e0,Si,Xopt,nlotes,V0,Mcat,e0_st0,e0_st1,e0_st2,e0_st3,e0_st4,e0_st5,e0_st6,e0_st7,e0_st8,t_reaccion0,t_reaccion1,t_reaccion2,t_reaccion3,t_reaccion4,t_reaccion5,t_reaccion6,t_reaccion7,t_reaccion8,producto0,producto1,producto2,producto3,producto4,producto5,producto6,producto7,producto8,productivity_specif0,productivity_specif1,productivity_specif2,productivity_specif3,productivity_specif4,productivity_specif5,productivity_specif6,productivity_specif7,productivity_specif8,Productividad_especifica_global
47,103.84100959597517,1.1819913011326386,1.6598948822127217,63.714519085699656,195.97783242192074,0.9,8,1.0143534737191124,0.9143583967226245,63.714519085699656,7.765256525400202e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.68862591449815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.66913392110456,195.66913392110456,195.66913392110456,195.66913392110456,195.66913392110456,195.66913392110456,195.66913392110456,195.66913392110456,0.0,9.45781197503232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.66249580025854
48,101.98096666830085,1.2903008228475792,0.16106391042752796,60.144651904059494,207.24628540303942,0.9,8,0.9709426297280768,1.002973601230673,60.144651904059494,7.550008777388473,2.360107472674482e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.884350035214727,221.66118945394476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.56490000666622,361.12980001333244,361.12980001333244,361.12980001333244,361.12980001333244,361.12980001333244,361.12980001333244,361.12980001333244,0.0,14.014280853373057,1.5397001401087125,0.0,0.0,0.0,0.0,0.0,0.0,11.547751050815343
49,102.81070992181887,1.1108631180988313,0.30984453314756705,58.42068654316253,178.54584690166317,0.9,8,0.9247631942275427,0.9080925259351431,58.42068654316253,1.911075847315427e-10,9.1132588771349e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.3520130102166,39.547079999278324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.64121571657196,327.2824314331439,327.2824314331439,327.2824314331439,327.2824314331439,327.2824314331439,327.2824314331439,327.2824314331439,0.0,1.9172508057540973,2.6203747645170146,0.0,0.0,0.0,0.0,0.0,0.0,19.652810733877608
50,102.71562333575234,0.950959031006607,1.7619852065640826,48.56096596046706,209.36370113743808,0.9,8,0.9391954733556032,0.9569479169650194,48.56096596046706,1.2094646649061403e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.004735533274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.9317953637392,184.9317953637392,184.9317953637392,184.9317953637392,184.9317953637392,184.9317953637392,184.9317953637392,184.9317953637392,0.0,8.038857699374732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.31086159499786
51,106.0367483961558,1.259003815420503,0.0729969659550019,48.18338557125632,196.1256951459272,0.9,8,1.0439862922666745,1.015245971233783,48.18338557125632,23.792861969916444,1.1632160138799139e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.666547592060034,514.5004717282637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.5099875159462,363.0199750318924,363.0199750318924,363.0199750318924,363.0199750318924,363.0199750318924,363.0199750318924,363.0199750318924,0.0,18.7771265580936,0.6925654641579942,0.0,0.0,0.0,0.0,0.0,0.0,5.194240981184958
52,101.79390969421318,1.2201653651752116,0.30019033628609537,55.53073811834161,197.35083465084412,0.9,8,1.028860885908978,0.9153413737994472,55.53073811834161,6.790335460676051e-12,3.737800053199471e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.04535184485334,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.643438335836,399.286876671672,399.286876671672,399.286876671672,399.286876671672,399.286876671672,399.286876671672,399.286876671672,0.0,2.0156770067166963,3.218878182320529,0.0,0.0,0.0,0.0,0.0,0.0,24.141586367403967
53,85.01014530786021,1.1051251022457909,2.236676861106313,58.032372583550604,178.89411147121564,0.9,8,1.0078004018324498,1.0190020382208966,58.032372583550604,8.022725097455172e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.297209332218372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.2348156308209,159.2348156308209,159.2348156308209,159.2348156308209,159.2348156308209,159.2348156308209,159.2348156308209,159.2348156308209,0.0,10.409402929163482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.27522343330786
54,103.99987496619886,1.1585720111198592,0.07260186648170029,66.17524032551079,162.81365085205678,0.9,8,0.9303881345397339,0.9984133936576249,66.17524032551079,41.98651340500185,17.79778648449248,5.966708756377264e-13,4.19445791177208e-16,0.0,0.0,0.0,0.0,0.0,6.266476944851811,11.821656992341548,427.35106311914694,100.0,0.0,0.0,0.0,0.0,0.0,136.54854879802886,273.0970975960577,409.6456463940866,546.1941951921154,546.1941951921154,546.1941951921154,546.1941951921154,546.1941951921154,0.0,21.790321738949277,15.098135525992946,0.9196443624656444,1.0013842021986132,0.0,0.0,0.0,0.0,6.508997314290985
55,102.90573705621918,0.7771015190732361,0.3568405261644059,62.3684749707701,215.04207383101925,0.9,8,0.9780950173495001,1.0232797871853199,62.3684749707701,2.1964987628744254e-13,1.3279836493814446e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.26239338436203,14.31556309856056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.99185189795824,369.9837037959165,369.9837037959165,369.9837037959165,369.9837037959165,369.9837037959165,369.9837037959165,369.9837037959165,0.0,1.9835632046837128,3.439214834450303,0.0,0.0,0.0,0.0,0.0,0.0,25.79411125837727
56,78.66633062041039,1.269235192610626,0.506535356672344,68.66676119680699,182.2816841813936,0.9,8,0.941910553113523,0.9909278114550525,68.66676119680699,8.08831944764541e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.77154477594742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.93844070829562,155.93844070829562,155.93844070829562,155.93844070829562,155.93844070829562,155.93844070829562,155.93844070829562,155.93844070829562,0.0,2.6532983147333282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.226386517866626
57,71.33191521733875,0.8572682710584258,0.6192404413840575,44.964095210544585,200.7546375863231,0.9,8,1.0922518700810457,0.9497341706548816,44.964095210544585,6.53759071737064e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.45319921133182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.7920028526661,207.7920028526661,207.7920028526661,207.7920028526661,207.7920028526661,207.7920028526661,207.7920028526661,207.7920028526661,0.0,4.038466140836252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.307729126690006
58,83.6011204396585,0.8122172509401195,0.22852110509414925,48.07886805283223,139.1480119325795,0.9,8,0.9458415941626671,1.059103728877102,48.07886805283223,5.839669762750512e-13,1.9286433077918114e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.21363451270736,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.84058412614098,223.68116825228196,223.68116825228196,223.68116825228196,223.68116825228196,223.68116825228196,223.68116825228196,223.68116825228196,0.0,0.7976441414904271,1.3538904879855882,0.0,0.0,0.0,0.0,0.0,0.0,10.154178659891913
59,104.27771387998659,1.2480768997245844,1.1990301726436847,68.74055543614888,168.0400899843758,0.9,8,1.0488605768692985,0.9856809355076905,68.74055543614888,1.5108323074449463e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.228447364479102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.92992918104935,160.92992918104935,160.92992918104935,160.92992918104935,160.92992918104935,160.92992918104935,160.92992918104935,160.92992918104935,0.0,6.135701703753726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.085613630029805
60,97.56340390030712,1.09098037618347,0.9599904535688804,54.09865461056214,188.48676983681685,0.9,8,1.006691476310562,1.0294835575464323,54.09865461056214,1.2905868826378018e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.07255550097636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.88241830674266,165.88241830674266,165.88241830674266,165.88241830674266,165.88241830674266,165.88241830674266,165.88241830674266,165.88241830674266,0.0,4.72969294473352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.83754355786816
61,103.18989081211107,0.7414367081567017,0.5519164426912069,67.66501371802886,170.8616073839127,0.9,8,1.0809730794589574,0.9709632191862901,67.66501371802886,1.1980565995558268e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.856671120134166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.19816159966547,171.19816159966547,171.19816159966547,171.19816159966547,171.19816159966547,171.19816159966547,171.19816159966547,171.19816159966547,0.0,3.8165596626902216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.532477301521773
62,107.37437003732144,0.9335921311372046,0.2064440027662386,62.04828628318383,171.1175457923834,0.9,8,1.0981627132000582,0.9384010626370474,62.04828628318383,3.8352302881188353e-13,2.1996529521582884e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.4802134303117,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.225091659516,360.450183319032,360.450183319032,360.450183319032,360.450183319032,360.450183319032,360.450183319032,360.450183319032,0.0,1.137208789403645,1.9645180075830682,0.0,0.0,0.0,0.0,0.0,0.0,14.73388505687301
63,88.86597582087389,1.2951422088639677,0.9966121609526221,60.225521759778665,200.25976663917461,0.9,8,1.0069105183042346,0.9053898708954907,60.225521759778665,3.1649275744360126e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.37051680748099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.44326175245112,200.44326175245112,200.44326175245112,200.44326175245112,200.44326175245112,200.44326175245112,200.44326175245112,200.44326175245112,0.0,7.065195995992448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.52156796793958
64,100.82291769310744,1.2780041034755438,2.077084078956024,43.46654176052829,152.27999114563212,0.9,8,0.9653731146590375,1.014559965036387,43.46654176052829,7.9469109960882e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.446566053854156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.40757863189825,130.40757863189825,130.40757863189825,130.40757863189825,130.40757863189825,130.40757863189825,130.40757863189825,130.40757863189825,0.0,7.474684601505845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.79747681204676
65,113.9484138004348,1.2828602046535318,1.2472175792257127,66.40839894850707,191.39052020376556,0.9,8,1.0696014224028478,0.9323222759885273,66.40839894850707,2.0627929740438913e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.783914392204498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.61451605839238,197.61451605839238,197.61451605839238,197.61451605839238,197.61451605839238,197.61451605839238,197.61451605839238,197.61451605839238,0.0,7.378104378794924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.02483503035939
66,90.73267253137243,0.9598234322040653,0.4150327314188221,50.399179885900935,207.67427882380298,0.9,8,0.9529596558084148,0.909216347750698,50.399179885900935,3.4250085691569704e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.50625873853424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.89912651923729,195.89912651923729,195.89912651923729,195.89912651923729,195.89912651923729,195.89912651923729,195.89912651923729,195.89912651923729,0.0,2.901940207914577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.21552166331662
67,83.64624392631737,1.1112239238845105,1.8954006237129073,61.101691968171394,151.32973810677578,0.9,8,0.9038954388678807,1.0660360527630157,61.101691968171394,3.877770908629317e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.462308148074655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.48167973937588,115.48167973937588,115.48167973937588,115.48167973937588,115.48167973937588,115.48167973937588,115.48167973937588,115.48167973937588,0.0,6.254996873260341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.039974986082726
68,84.58576588877807,0.8815203610199707,0.5875515393394699,59.63126202644424,199.7524343654867,0.9,8,0.9913884875542863,1.0044356047077918,59.63126202644424,1.118253720293034e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.8762163619956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.44197495233956,177.44197495233956,177.44197495233956,177.44197495233956,177.44197495233956,177.44197495233956,177.44197495233956,177.44197495233956,0.0,3.5576470689854856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.461176551883877
69,114.35185081321049,1.0585346267864382,1.5712191104682436,49.740252253749226,173.52558566044394,0.9,8,1.0700932031178279,1.015896765504437,49.740252253749226,5.577146716016979e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.909311233535423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.50460369471807,164.50460369471807,164.50460369471807,164.50460369471807,164.50460369471807,164.50460369471807,164.50460369471807,164.50460369471807,0.0,7.508433375254608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.067467002036864
70,81.2023494080083,0.7062520700326134,1.8851490288000907,63.73244281211189,144.4074440633785,0.9,8,0.9631517745041956,0.9541557277465007,63.73244281211189,4.6943637285587554e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.483696475143397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.19206200938893,131.19206200938893,131.19206200938893,131.19206200938893,131.19206200938893,131.19206200938893,131.19206200938893,131.19206200938893,0.0,7.097717828563896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.78174262851117
71,89.83646787910403,1.221631058974763,1.5441421192348364,87.92490704518373,161.25844680235966,0.9,8,1.0624649186089585,0.9542782217893373,87.92490704518373,2.0319863596008132e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.842763865289292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.5863118117231,161.5863118117231,161.5863118117231,161.5863118117231,161.5863118117231,161.5863118117231,161.5863118117231,161.5863118117231,0.0,8.575510098568136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.60408078854509
72,93.02598418069606,0.8995891426484267,1.108348896039927,58.24345338705869,171.83309302316533,0.9,8,1.072510022711535,1.0996157307564531,58.24345338705869,1.6250938344092836e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.15908182612796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.83764119732982,150.83764119732982,150.83764119732982,150.83764119732982,150.83764119732982,150.83764119732982,150.83764119732982,150.83764119732982,0.0,5.356624982614743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.85299986091795
73,107.43262280448836,0.9392353515072476,2.0839471321458047,66.75861224181948,203.27894023509396,0.9,8,0.9745042615203329,1.0034691474661286,66.75861224181948,1.9777949098282633e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.157485196954134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.67021002388165,177.67021002388165,177.67021002388165,177.67021002388165,177.67021002388165,177.67021002388165,177.67021002388165,177.67021002388165,0.0,10.355259409194908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.84207527355927
74,108.92359271583598,1.2664583970532712,1.98238982103028,74.49664346835421,175.79712238214802,0.9,8,0.904304089204813,1.0866825658501025,74.49664346835421,4.3871215773648954e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.528377313423277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.6637033415791,131.6637033415791,131.6637033415791,131.6637033415791,131.6637033415791,131.6637033415791,131.6637033415791,131.6637033415791,0.0,7.965918301892247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.72734641513797
75,104.29093236558155,0.8413417860070898,0.2640609023551763,51.902111420366964,165.7296158120118,0.9,8,1.0228303892813275,0.9568912078452942,51.902111420366964,2.602676389803044e-12,3.535211105990537e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.97264122911912,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.43500939290257,318.87001878580514,318.87001878580514,318.87001878580514,318.87001878580514,318.87001878580514,318.87001878580514,318.87001878580514,0.0,1.3747639762546915,2.2619283855762773,0.0,0.0,0.0,0.0,0.0,0.0,16.96446289182208
76,81.8241692471266,1.0528724812775663,1.8006819649918782,48.82898339474967,144.75419573054927,0.9,8,1.028070128711175,1.0228305746851143,48.82898339474967,3.4656966943457004e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.371328396702605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.94614248679713,130.94614248679713,130.94614248679713,130.94614248679713,130.94614248679713,130.94614248679713,130.94614248679713,130.94614248679713,0.0,6.759791574701032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.07833259760826
77,84.11977624778801,1.2205329686134267,0.858003728662764,65.36745047343521,166.4356291372065,0.9,8,0.9503839757662269,1.0597335091021325,65.36745047343521,3.851758175975315e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.136635527778544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.33564024632005,134.33564024632005,134.33564024632005,134.33564024632005,134.33564024632005,134.33564024632005,134.33564024632005,134.33564024632005,0.0,4.457552672809005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.66042138247204
78,82.83691094800483,1.0612329136594736,0.9829307880367454,50.988878690454655,176.4498993191999,0.9,8,1.0843870747755608,1.0648775485613249,50.988878690454655,1.6996364901265354e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.9136791316664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.71435991220292,161.71435991220292,161.71435991220292,161.71435991220292,161.71435991220292,161.71435991220292,161.71435991220292,161.71435991220292,0.0,4.768410979073177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.14728783258541
79,76.78259018027592,0.9176019505499373,0.3477498293739651,42.011267503005584,175.32189831827085,0.9,8,0.9552178768852243,1.065318049016623,42.011267503005584,7.241020768789425e-13,5.337777671711948e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.13385313671408,20.74108297503907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.4822085046711,282.9644170093422,282.9644170093422,282.9644170093422,282.9644170093422,282.9644170093422,282.9644170093422,282.9644170093422,0.0,1.5524660006685675,2.5292923226940283,0.0,0.0,0.0,0.0,0.0,0.0,18.969692420205217
80,101.65158185406564,1.1160477529348154,0.015388572995053602,56.116427807553265,221.46860683022632,0.9,8,0.9611893887656504,0.9526987332121588,56.116427807553265,50.14074403931942,44.16506027108559,38.18937650285175,32.21369273461791,26.23800896638406,20.26232519815022,14.286641429916374,8.310957661682531,0.0,7.316771258509557,8.246375217594778,9.447049444242781,11.057930621845564,13.333433778512873,16.794658173627543,22.70764971846397,35.20469966824834,0.0,201.0981443220499,402.1962886440998,603.2944329661498,804.3925772881996,1005.4907216102495,1206.5888659322993,1407.6870102543492,1608.785154576399,0.0,27.48454710650802,25.842864697163407,24.121939503694087,22.302033801151747,20.35342031876715,18.227459111362872,15.833810592863752,12.96272434726968,58.33225956271356
81,94.63470887242471,1.0750326367920664,2.238790631799881,54.859247623744636,205.56117980676515,0.9,8,1.0499290340766612,1.0155062627744096,54.859247623744636,1.3580411561723263e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.07953539182451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.27620673818365,191.27620673818365,191.27620673818365,191.27620673818365,191.27620673818365,191.27620673818365,191.27620673818365,191.27620673818365,0.0,11.199145781784097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.59316625427277
82,88.1340975937648,1.0763050478305056,0.5450581129701294,71.57171208608122,199.47033902883123,0.9,8,0.9122539647800139,1.008614952506902,71.57171208608122,4.28719596168773e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.63394942536958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.37201963396203,162.37201963396203,162.37201963396203,162.37201963396203,162.37201963396203,162.37201963396203,162.37201963396203,162.37201963396203,0.0,3.1446755756820517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.157404605456414
83,81.9477391932702,0.9514332181756363,2.2719420453359094,59.45427692955321,216.25434162153823,0.9,8,1.0500871771815627,1.071793845873614,59.45427692955321,1.1443850081179236e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.941064431727952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.6871557611619,190.6871557611619,190.6871557611619,190.6871557611619,190.6871557611619,190.6871557611619,190.6871557611619,190.6871557611619,0.0,11.255913495260359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.04730796208287
84,103.80447027873181,1.1515559318619721,2.3378155127012112,59.62032090961767,194.8864680655705,0.9,8,0.933213513078724,0.9735256175686292,59.62032090961767,2.8458688708697746e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.090292265301462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.13488418751248,168.13488418751248,168.13488418751248,168.13488418751248,168.13488418751248,168.13488418751248,168.13488418751248,168.13488418751248,0.0,11.14192364412457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.13538915299657
85,86.81183194125695,0.8912389465957427,2.392392999965222,60.7893857665574,153.12435900573476,0.9,8,1.0212710635830988,1.0259764474280608,60.7893857665574,3.916908919488076e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.583095583034691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.1798832583912,137.1798832583912,137.1798832583912,137.1798832583912,137.1798832583912,137.1798832583912,137.1798832583912,137.1798832583912,0.0,8.803121467581759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.42497174065407
86,91.64926843460361,0.7995297741766336,1.526073333811679,84.23269921079684,171.82682584058688,0.9,8,1.0681246970608995,1.06294125875243,84.23269921079684,1.605646355458594e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.70089111992993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.39826618640407,155.39826618640407,155.39826618640407,155.39826618640407,155.39826618640407,155.39826618640407,155.39826618640407,155.39826618640407,0.0,7.506839453727346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.054715629818766
87,90.73736605405945,1.2069784821850922,1.1999316641358415,56.27503683044807,164.15519595224845,0.9,8,1.0520698837525135,1.0513869963215678,56.27503683044807,2.4198844072814117e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.568351153204755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.83563490358085,147.83563490358085,147.83563490358085,147.83563490358085,147.83563490358085,147.83563490358085,147.83563490358085,147.83563490358085,0.0,5.3625127626247355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.900102100997884
88,106.02418712247575,1.2199442974159425,1.579406609313731,51.09499075197573,224.15364872259914,0.9,8,0.9945387923602019,0.9116726090842455,51.09499075197573,2.3755360429692195e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.35311315241481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.07521910181208,220.07521910181208,220.07521910181208,220.07521910181208,220.07521910181208,220.07521910181208,220.07521910181208,220.07521910181208,0.0,9.845394581113965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.76315664891172
89,97.88557589224918,1.1901256480134248,0.7633531680530178,45.15146139785101,195.9480518670151,0.9,8,0.9858386572367408,0.9781345231688376,45.15146139785101,2.530122619450881e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.98843898404738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.74226733499157,177.74226733499157,177.74226733499157,177.74226733499157,177.74226733499157,177.74226733499157,177.74226733499157,177.74226733499157,0.0,4.1346527470083325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.07722197606666
