Model,km,kcat,kd,e0,Si,Xopt,nlotes,V0,Mcat,e0_st0,e0_st1,e0_st2,e0_st3,e0_st4,e0_st5,e0_st6,e0_st7,e0_st8,e0_st9,t_reaccion0,t_reaccion1,t_reaccion2,t_reaccion3,t_reaccion4,t_reaccion5,t_reaccion6,t_reaccion7,t_reaccion8,t_reaccion9,producto0,producto1,producto2,producto3,producto4,producto5,producto6,producto7,producto8,producto9,productivity_specif0,productivity_specif1,productivity_specif2,productivity_specif3,productivity_specif4,productivity_specif5,productivity_specif6,productivity_specif7,productivity_specif8,productivity_specif9,Productividad_especifica_global
2210,79.19935245936313,0.7194024129283535,0.06717769812539323,48.71193889740129,209.2987172722303,0.9,9,0.9688939481983048,1.072518846697006,48.71193889740129,14.0930270876069,3.85130859755159e-14,1.33925457617379e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.46213913667366,499.1754614094661,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.16897655432896,340.3379531086579,510.50692966298686,510.50692966298686,510.50692966298686,510.50692966298686,510.50692966298686,510.50692966298686,510.50692966298686,0.0,9.21718633439941,0.6574830590930417,0.8993536178220296,0.0,0.0,0.0,0.0,0.0,0.0,7.194828942576236
2211,102.44639013489744,1.1451561533241714,1.4027831616386435,86.65452842677772,216.1863513654739,0.9,9,1.0599163137306318,0.9564670216187384,86.65452842677772,1.1574933567678331e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.773793197564874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.61171676084814,215.61171676084814,215.61171676084814,215.61171676084814,215.61171676084814,215.61171676084814,215.61171676084814,215.61171676084814,215.61171676084814,0.0,9.467536430597903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.20782787538113
2212,113.04107299350932,0.7581954560980093,2.0866790485228828,50.46712895741184,175.40035157602247,0.9,9,1.02855596786459,0.9612424202350819,50.46712895741184,9.79983414528021e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.440937654582637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.9149033824889,168.9149033824889,168.9149033824889,168.9149033824889,168.9149033824889,168.9149033824889,168.9149033824889,168.9149033824889,168.9149033824889,0.0,9.159778453050242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.43800607745216
2213,97.00563093668998,0.984879787707121,1.4031524559398731,58.70780016027696,196.1311460022868,0.9,9,1.0207115982579262,0.9916543392150314,58.70780016027696,8.14450245786703e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.66384420222449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.6903277974448,181.6903277974448,181.6903277974448,181.6903277974448,181.6903277974448,181.6903277974448,181.6903277974448,181.6903277974448,181.6903277974448,0.0,6.567790306700572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.110112760305135
2214,89.08472370988805,1.2834090293136646,1.182039180623964,60.396595542048594,205.52451439991876,0.9,9,1.0245356121979998,0.9026499388816426,60.396595542048594,8.429144734630044e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.937643767539775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.9490152283993,209.9490152283993,209.9490152283993,209.9490152283993,209.9490152283993,209.9490152283993,209.9490152283993,209.9490152283993,209.9490152283993,0.0,7.255221500235117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.29699350211605
2215,96.20539038115588,0.9723447129691138,1.432856956268451,57.72431137296736,170.4746343069522,0.9,9,0.9549453559993633,1.0291139634388191,57.72431137296736,1.3595008682137238e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7209765981326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.36962038958154,142.36962038958154,142.36962038958154,142.36962038958154,142.36962038958154,142.36962038958154,142.36962038958154,142.36962038958154,142.36962038958154,0.0,5.328009620708663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.952086586377966
2216,116.49828120650308,1.0409517131312498,2.391380043603826,51.83026542047647,171.3287442126139,0.9,9,1.015409018784292,0.9645571084580362,51.83026542047647,2.824674385665497e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.659726546601904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.32514951419228,162.32514951419228,162.32514951419228,162.32514951419228,162.32514951419228,162.32514951419228,162.32514951419228,162.32514951419228,162.32514951419228,0.0,10.365771651958774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.29194486762896
2217,98.93968147764095,0.9717247106987231,0.50162991100983,54.045479142894,193.43059138107105,0.9,9,1.092020063675562,0.9413765607823339,54.045479142894,1.1543832899585549e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.56959380874396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.94583757969698,201.94583757969698,201.94583757969698,201.94583757969698,201.94583757969698,201.94583757969698,201.94583757969698,201.94583757969698,201.94583757969698,0.0,3.7697847458147824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.92806271233304
2218,85.41787215847594,0.7883811360268284,1.4247541884838835,71.11103557176305,218.05677272772263,0.9,9,1.067720829443593,0.9394290880866838,71.11103557176305,3.880882578070344e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2830996658875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.05183549845367,223.05183549845367,223.05183549845367,223.05183549845367,223.05183549845367,223.05183549845367,223.05183549845367,223.05183549845367,223.05183549845367,0.0,8.486511801648334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.37860621483503
2219,100.70032829879337,1.1455906205311392,1.7907202327025653,71.78807893636242,181.0341542560582,0.9,9,0.9989653843694483,0.9233754987659075,71.78807893636242,4.1908705544751924e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.302365472402276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.26866681961226,176.26866681961226,176.26866681961226,176.26866681961226,176.26866681961226,176.26866681961226,176.26866681961226,176.26866681961226,176.26866681961226,0.0,9.630922685125254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.67830416612729
2220,111.00712013171487,1.0826424449200567,1.1660409389986512,54.341767319243324,190.23764617252482,0.9,9,1.0943904320820312,0.9494609622891839,54.341767319243324,6.45838583381113e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.47246864472111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.34864439497215,197.34864439497215,197.34864439497215,197.34864439497215,197.34864439497215,197.34864439497215,197.34864439497215,197.34864439497215,197.34864439497215,0.0,6.696033738263719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.26430364437346
2221,107.81512434144635,1.145673022831669,0.14244143030972295,49.32677748689237,171.26030191150338,0.9,9,0.9692860890384828,1.043536162197128,49.32677748689237,1.7459206204688645e-14,4.960052974288663e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.76845795011326,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.16725268826244,286.3345053765249,286.3345053765249,286.3345053765249,286.3345053765249,286.3345053765249,286.3345053765249,286.3345053765249,286.3345053765249,0.0,0.5731998902633955,1.042093796037213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.857797266316311
2222,90.97360615084462,1.2991320252827925,2.307869180706217,53.8688171899713,219.88103104345365,0.9,9,1.0639386175252092,0.9138406445865962,53.8688171899713,2.6074666358268225e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.28005324742112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.3967649248055,230.3967649248055,230.3967649248055,230.3967649248055,230.3967649248055,230.3967649248055,230.3967649248055,230.3967649248055,230.3967649248055,0.0,15.078269767396952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.70442790657253
2223,106.9901642664935,1.1840245340387896,0.31656499203967503,55.70055924765766,189.22015259691008,0.9,9,1.0200188223494067,1.0105894002440403,55.70055924765766,7.998627874712077e-12,5.955573918176236e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.41443948467217,37.29998009630534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.88712394278068,343.77424788556135,343.77424788556135,343.77424788556135,343.77424788556135,343.77424788556135,343.77424788556135,343.77424788556135,343.77424788556135,0.0,1.840048764313194,2.62996423032421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.354695957755784
2224,91.32067986990353,0.9779203340929136,2.0477191693459886,53.803404272710864,135.41467767454085,0.9,9,0.9555917933053489,0.9490270872967599,53.803404272710864,9.864756719213632e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.570904874712962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.71624358238682,122.71624358238682,122.71624358238682,122.71624358238682,122.71624358238682,122.71624358238682,122.71624358238682,122.71624358238682,122.71624358238682,0.0,7.405524593267722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.6497213394095
2225,84.39135104780586,0.9007208551335881,1.789680423699855,41.05605306964274,193.78313481270877,0.9,9,0.9061136956476222,1.0591991017471707,41.05605306964274,1.2992655257343077e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.941733722818434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.19819789756025,149.19819789756025,149.19819789756025,149.19819789756025,149.19819789756025,149.19819789756025,149.19819789756025,149.19819789756025,149.19819789756025,0.0,7.481706453979948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.33535808581954
2226,104.54441547898362,0.704485772597812,0.2715724172512117,65.41775328090091,194.02400643922542,0.9,9,0.9487662778111935,1.0946074643794408,65.41775328090091,2.3187926042305767e-13,2.610368681657652e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.52110727308064,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.35571092578675,302.7114218515735,302.7114218515735,302.7114218515735,302.7114218515735,302.7114218515735,302.7114218515735,302.7114218515735,302.7114218515735,0.0,1.2353439688431662,2.0519871864248924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.441891084611587
2227,107.66696817134728,1.173702630456565,0.2798615992805602,60.969865596262,154.43624230879124,0.9,9,1.0316148597633938,1.0038816880980372,60.969865596262,5.1286337029239147e-14,4.69291810388705e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.03177798471322,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.83241930456387,285.66483860912774,285.66483860912774,285.66483860912774,285.66483860912774,285.66483860912774,285.66483860912774,285.66483860912774,285.66483860912774,0.0,1.1515792293340164,1.9168048752557292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2928414396737
2228,107.54871967652014,1.2107639045884964,2.1356356859648464,66.09705741278306,182.27752333853593,0.9,9,0.948267529076825,0.9140708395110527,66.09705741278306,1.3197868601177338e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.00514508271472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.18710615409373,170.18710615409373,170.18710615409373,170.18710615409373,170.18710615409373,170.18710615409373,170.18710615409373,170.18710615409373,170.18710615409373,0.0,9.452137451393078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.06923706253771
2229,75.80519721244107,1.1391738498300605,0.3469827921241002,33.03121173507671,161.7911847322656,0.9,9,0.9104002799393378,0.9964626699676925,33.03121173507671,1.1380617560029473e-12,1.5961872953809618e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.33914921087965,25.56913290684113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.03585761930512,266.07171523861024,266.07171523861024,266.07171523861024,266.07171523861024,266.07171523861024,266.07171523861024,266.07171523861024,266.07171523861024,0.0,1.4891104156956099,2.315513819674252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.681867467231147
2230,106.31658333939893,0.8420872648442044,0.2954927818539236,43.28410210665562,205.02440648696128,0.9,9,0.9781460092531277,1.095138050716824,43.28410210665562,1.464785140851717e-11,9.067797451809028e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.1750060468504,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.80974648456552,329.61949296913104,329.61949296913104,329.61949296913104,329.61949296913104,329.61949296913104,329.61949296913104,329.61949296913104,329.61949296913104,0.0,1.6960096344641007,2.6979290088410717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.93239657514911
2231,87.80966121136063,1.2563903563683605,1.8898590963142181,60.22748880931982,168.56115593941735,0.9,9,1.0454935165066623,0.9547703422019236,60.22748880931982,1.3973289907143275e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.830521120288534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.12019570778918,166.12019570778918,166.12019570778918,166.12019570778918,166.12019570778918,166.12019570778918,166.12019570778918,166.12019570778918,166.12019570778918,0.0,9.316620338076861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.84958304269175
2232,105.79003233886075,1.0619088722744154,0.4732653074149996,51.659976970450494,170.81943685249686,0.9,9,0.9059307149723655,0.9638593268265585,51.659976970450494,2.7019336331884513e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.75327420922456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.49776354981034,144.49776354981034,144.49776354981034,144.49776354981034,144.49776354981034,144.49776354981034,144.49776354981034,144.49776354981034,144.49776354981034,0.0,2.418240095828977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.764160862460795
2233,91.28512969526595,1.2068136314837132,1.9339470811693884,50.610684599173155,151.08593494656625,0.9,9,0.9230032824521948,1.0561424527079954,50.610684599173155,1.104519826124146e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.836907010800786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.83579925930323,118.83579925930323,118.83579925930323,118.83579925930323,118.83579925930323,118.83579925930323,118.83579925930323,118.83579925930323,118.83579925930323,0.0,5.99064154480331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.91577390322979
2234,100.79404549760868,0.9719675179995309,2.4772517880739966,38.62006198341258,165.1286234716687,0.9,9,1.0597959734419067,1.0880622426137652,38.62006198341258,7.97721287208878e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.579042535938523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.75494053666992,144.75494053666992,144.75494053666992,144.75494053666992,144.75494053666992,144.75494053666992,144.75494053666992,144.75494053666992,144.75494053666992,0.0,9.92897442886508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.36076985978573
2235,100.28400453375788,0.7544896759588237,0.16902943616667246,63.90472812013584,120.81644973578129,0.9,9,0.9734914475544958,1.0943633931175256,63.90472812013584,9.172396793663967e-15,1.1088580182961565e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.82022603805416,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.72509438201298,193.45018876402597,193.45018876402597,193.45018876402597,193.45018876402597,193.45018876402597,193.45018876402597,193.45018876402597,193.45018876402597,0.0,0.4481743725213136,0.8472757412730645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.201843800821049
2236,99.46528698251385,1.0224281660373684,0.4669585740537193,55.37596119646152,173.59062380399624,0.9,9,1.0957169575222876,0.9114223278120197,55.37596119646152,1.7943943543569454e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.44763174064039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.82244622311535,187.82244622311535,187.82244622311535,187.82244622311535,187.82244622311535,187.82244622311535,187.82244622311535,187.82244622311535,187.82244622311535,0.0,2.6288127632406795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.659314869166117
2237,104.56466933610052,0.8140026918095821,1.1672540047508526,60.85458188516005,193.0962494869633,0.9,9,1.0687571901112791,0.9616615180490655,60.85458188516005,6.525637809474201e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.47524167532349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.14041482833417,193.14041482833417,193.14041482833417,193.14041482833417,193.14041482833417,193.14041482833417,193.14041482833417,193.14041482833417,193.14041482833417,0.0,5.769649602581032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.92684642322928
2238,106.51280490905543,1.0352966353595667,1.2310056621315786,47.55759408003938,167.01864658225284,0.9,9,1.0228616860788324,0.9154940681164968,47.55759408003938,3.1359223681795537e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.13663498164737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.9456834942483,167.9456834942483,167.9456834942483,167.9456834942483,167.9456834942483,167.9456834942483,167.9456834942483,167.9456834942483,167.9456834942483,0.0,5.225988458037344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.033896122336095
2239,108.16793788022568,1.0552501900015407,0.7475741739129624,71.54322291867773,191.00232841234387,0.9,9,0.9126752947283381,1.011147077736128,71.54322291867773,5.364083459731763e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.42621913569924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.16120176210805,155.16120176210805,155.16120176210805,155.16120176210805,155.16120176210805,155.16120176210805,155.16120176210805,155.16120176210805,155.16120176210805,0.0,3.8381329018495727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.54319611664615
2240,92.75884724896666,0.8114281438475074,1.5577922561969018,58.883841187968805,180.10146254040646,0.9,9,1.0092481059756528,1.043065213636528,58.883841187968805,2.9974829823333615e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.605058499346534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.8361707575081,156.8361707575081,156.8361707575081,156.8361707575081,156.8361707575081,156.8361707575081,156.8361707575081,156.8361707575081,156.8361707575081,0.0,6.938100636282004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.44290572653805
2241,96.42544004043552,0.8524780044233997,2.1854669655491192,68.75047044152105,196.54763400796753,0.9,9,1.0442932930532431,1.0691056972097033,68.75047044152105,4.857287891635202e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.016399847397416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.78744173390137,172.78744173390137,172.78744173390137,172.78744173390137,172.78744173390137,172.78744173390137,172.78744173390137,172.78744173390137,172.78744173390137,0.0,10.15417146302709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.38754316724383
2242,116.47142288014601,1.1724611101456188,1.5035098595269547,96.96097990156144,161.64937956632048,0.9,9,1.0396595066381318,1.0858930013326302,96.96097990156144,2.1111399735633394e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.923109663488923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.2902271235107,139.2902271235107,139.2902271235107,139.2902271235107,139.2902271235107,139.2902271235107,139.2902271235107,139.2902271235107,139.2902271235107,0.0,6.6572430849786075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.91518776480746
2243,91.68297036408723,0.9757217289630313,0.723679089318683,76.20266930783517,203.9510997457319,0.9,9,0.9450559990891156,0.905604284375232,76.20266930783517,1.600331668298471e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.15602249495833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.55241676186384,191.55241676186384,191.55241676186384,191.55241676186384,191.55241676186384,191.55241676186384,191.55241676186384,191.55241676186384,191.55241676186384,0.0,5.155353127150664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.39817814435599
2244,108.17422790821297,0.7923586953157015,1.219868471496485,76.65979338263895,163.52106628414646,0.9,9,0.9049224989905976,0.9591923936381331,76.65979338263895,5.110784448787561e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.870751465933477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.84232571985314,138.84232571985314,138.84232571985314,138.84232571985314,138.84232571985314,138.84232571985314,138.84232571985314,138.84232571985314,138.84232571985314,0.0,5.582554508255666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.242990574300975
2245,111.43474057056335,0.8423349488381603,1.8907945783618794,58.94449954190089,196.47164302116093,0.9,9,1.0002749781164328,1.0285037608846204,58.94449954190089,7.084022503798517e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.822942307924706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.97127352165728,171.97127352165728,171.97127352165728,171.97127352165728,171.97127352165728,171.97127352165728,171.97127352165728,171.97127352165728,171.97127352165728,0.0,7.880297307994452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.92267577195005
2246,97.64494542739627,0.965455683304939,1.0098438378190713,64.07754529348932,198.2413198221353,0.9,9,1.0805677346077367,1.045402623434352,64.07754529348932,6.283600863802558e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.2214714797478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.41876092285702,184.41876092285702,184.41876092285702,184.41876092285702,184.41876092285702,184.41876092285702,184.41876092285702,184.41876092285702,184.41876092285702,0.0,5.388978116618851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.50080304956966
2247,90.84922679119478,1.1335545855788078,2.199450276781712,60.46883355164003,190.6312381345031,0.9,9,0.981567768088987,0.9874047420582994,60.46883355164003,1.5853394861238072e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.358931143444195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.55390143083673,170.55390143083673,170.55390143083673,170.55390143083673,170.55390143083673,170.55390143083673,170.55390143083673,170.55390143083673,170.55390143083673,0.0,9.825138427100013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.42624584390012
2248,94.63638946500122,1.2159963482162104,1.8390788289626294,64.5664676112334,203.41704020075855,0.9,9,0.9939631996893741,0.9588981710137399,64.5664676112334,3.1139896304511196e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.429013840298452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.7700427793931,189.7700427793931,189.7700427793931,189.7700427793931,189.7700427793931,189.7700427793931,189.7700427793931,189.7700427793931,189.7700427793931,0.0,9.289241480910402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.60317332819363
2249,83.70975504705027,1.010118067181657,2.3764481993937387,39.248197759920565,181.6474055336066,0.9,9,0.9233120807653165,0.9052568591588257,39.248197759920565,3.34236336382852e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.601378092851222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.74330389744873,166.74330389744873,166.74330389744873,166.74330389744873,166.74330389744873,166.74330389744873,166.74330389744873,166.74330389744873,166.74330389744873,0.0,11.419696335312732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.7772670178146
