Model,K,k,kd,e0,Si,Xopt,nlotes,V,Mbiocat,efinish0,efinish1,efinish2,efinish3,efinish4,efinish5,efinish6,efinish7,efinish8,efinish9,t_reaccion0,t_reaccion1,t_reaccion2,t_reaccion3,t_reaccion4,t_reaccion5,t_reaccion6,t_reaccion7,t_reaccion8,t_reaccion9,producto0,producto1,producto2,producto3,producto4,producto5,producto6,producto7,producto8,producto9,productivity_specif0,productivity_specif1,productivity_specif2,productivity_specif3,productivity_specif4,productivity_specif5,productivity_specif6,productivity_specif7,productivity_specif8,productivity_specif9,Productividad_especifica_global
3226,10.0,1.0,1.076329692350231,18.0,200.0,0.9,9,1.0,1.0,18.0,1.2505989945626881e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.4277409382002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.55080294810047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.55080294810047
3227,10.0,1.0,1.0231332757503766,18.0,200.0,0.9,9,1.0,1.0,18.0,3.9204737001094676e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.247544498043695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.106738712252433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.106738712252433
3228,10.0,1.0,0.7071416672890332,18.0,200.0,0.9,9,1.0,1.0,18.0,1.1195019121692183e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.00200428761331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.185851403485601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.185851403485601
3229,10.0,1.0,0.42268378903433546,18.0,200.0,0.9,9,1.0,1.0,18.0,2.2376964398646086e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.8554818764004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.775401474050235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.775401474050235
3230,10.0,1.0,0.5515284844768454,18.0,200.0,0.9,9,1.0,1.0,18.0,1.1790821599716189e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.21587475671341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0397254239597817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0397254239597817
3231,10.0,1.0,0.5762111368681679,18.0,200.0,0.9,9,1.0,1.0,18.0,2.7338655104720865e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.21587475671342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0397254239597813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0397254239597813
3232,10.0,1.0,1.037383684979354,18.0,200.0,0.9,9,1.0,1.0,18.0,2.3724437806026058e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.247544498043695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.106738712252433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.106738712252433
3233,10.0,1.0,1.0214378873061487,18.0,200.0,0.9,9,1.0,1.0,18.0,4.161896117877134e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.247544498043695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.106738712252433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.106738712252433
3234,10.0,1.0,1.1060967456816893,18.0,200.0,0.9,9,1.0,1.0,18.0,4.763246298411562e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.4277409382002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.55080294810047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.55080294810047
3235,10.0,1.0,0.03023954298500247,18.0,200.0,0.9,9,1.0,1.0,18.0,11.860591053737387,5.72118210747475,4.599066090211011e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.794868853617544,24.109021171395973,997.1026483782143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.04832991962784,7.466084944732642,0.1805230387190022,0.0,0.0,0.0,0.0,0.0,0.0,0.521735834474141
3236,10.0,1.0,0.7136256211100234,18.0,200.0,0.9,9,1.0,1.0,18.0,8.470977828418274e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.00200428761331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.185851403485601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.185851403485601
3237,10.0,1.0,0.9313200062403176,18.0,200.0,0.9,9,1.0,1.0,18.0,1.9409850219841872e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.47724983780894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559588135939673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559588135939673
3238,10.0,1.0,0.7135718999801003,18.0,200.0,0.9,9,1.0,1.0,18.0,1.8773413990135956e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.11685695749594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9896396189472125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9896396189472125
3239,10.0,1.0,0.30842524591756953,18.0,200.0,0.9,9,1.0,1.0,18.0,6.1801272579183535e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.05351747483536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9343707243380428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9343707243380428
3240,10.0,1.0,0.7956941421773991,18.0,200.0,0.9,9,1.0,1.0,18.0,2.484621033405872e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.00200428761331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.185851403485601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.185851403485601
3241,10.0,1.0,0.5093337832525274,18.0,200.0,0.9,9,1.0,1.0,18.0,8.113060017170901e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.8554818764004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.775401474050235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.775401474050235
3242,10.0,1.0,0.4499021319124596,18.0,200.0,0.9,9,1.0,1.0,18.0,3.829649602549353e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.8554818764004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.775401474050235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.775401474050235
3243,10.0,1.0,0.07330560118111051,18.0,200.0,0.9,9,1.0,1.0,18.0,3.1170679422741867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.920122497698852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.525045075221343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.525045075221343
3244,10.0,1.0,0.643993996020008,18.0,200.0,0.9,9,1.0,1.0,18.0,4.3336401663408486e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.11685695749594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9896396189472125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9896396189472125
3245,10.0,1.0,1.044099467483075,18.0,200.0,0.9,9,1.0,1.0,18.0,1.8723713185524227e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.247544498043695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.106738712252433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.106738712252433
3246,10.0,1.0,0.375173617314131,18.0,200.0,0.9,9,1.0,1.0,18.0,2.4589824527903568e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.95449967561788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2797940679698363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2797940679698363
3247,10.0,1.0,0.16655034641816258,18.0,200.0,0.9,9,1.0,1.0,18.0,1.0741800163297987e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.65176972718592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9153235704398346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9153235704398346
3248,10.0,1.0,0.20466282050540396,18.0,200.0,0.9,9,1.0,1.0,18.0,3.150916556756037e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.52240148149681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2541596164916873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2541596164916873
3249,10.0,1.0,0.9549847660131805,18.0,200.0,0.9,9,1.0,1.0,18.0,7.625981584465225e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.47724983780894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559588135939673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559588135939673
3250,10.0,1.0,0.9868933961256978,18.0,200.0,0.9,9,1.0,1.0,18.0,1.4063450348807808e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.247544498043695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.106738712252433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.106738712252433
3251,10.0,1.0,0.3121426378580728,18.0,200.0,0.9,9,1.0,1.0,18.0,4.372882782547519e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.05351747483536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9343707243380428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9343707243380428
3252,10.0,1.0,0.08849091647936767,18.0,200.0,0.9,9,1.0,1.0,18.0,0.03405638220609074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.85596844289061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.540364685652115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.540364685652115
3253,10.0,1.0,0.7033241562716614,18.0,200.0,0.9,9,1.0,1.0,18.0,2.9808324691176196e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.11685695749594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9896396189472125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9896396189472125
3254,10.0,1.0,0.24136196101439628,18.0,200.0,0.9,9,1.0,1.0,18.0,8.766656488476186e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.46025457022662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5324332529211606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5324332529211606
3255,10.0,1.0,0.9160680061155526,18.0,200.0,0.9,9,1.0,1.0,18.0,3.544165062868344e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.47724983780894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559588135939673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559588135939673
3256,10.0,1.0,0.07832154379772671,18.0,200.0,0.9,9,1.0,1.0,18.0,2.0987019243200877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.43884544864159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.560042780841977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.560042780841977
3257,10.0,1.0,0.5030638555160537,18.0,200.0,0.9,9,1.0,1.0,18.0,1.2183886447189356e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.8554818764004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.775401474050235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.775401474050235
3258,10.0,1.0,0.07201769885303672,18.0,200.0,0.9,9,1.0,1.0,18.0,3.378545408346023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.229380002875274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.748807758869159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.748807758869159
3259,10.0,1.0,0.0685822305808838,18.0,200.0,0.9,9,1.0,1.0,18.0,4.076034277642792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.656443955867275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.311613871917945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.311613871917945
3260,10.0,1.0,0.8361120314022061,18.0,200.0,0.9,9,1.0,1.0,18.0,7.455755799144122e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.11685695749593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.989639618947213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.989639618947213
3261,10.0,1.0,0.08451605724789281,18.0,200.0,0.9,9,1.0,1.0,18.0,0.8410555600029999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2471868024941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.965902622479231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.965902622479231
3262,10.0,1.0,0.09405587908262504,18.0,200.0,0.9,9,1.0,1.0,18.0,1.001568215814843e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.96713846602665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158078803386346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158078803386346
3263,10.0,1.0,1.019386920884014,18.0,200.0,0.9,9,1.0,1.0,18.0,4.4739079938334575e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.247544498043695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.106738712252433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.106738712252433
3264,10.0,1.0,0.8263993967837409,18.0,200.0,0.9,9,1.0,1.0,18.0,1.155582768680977e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.11685695749593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.989639618947213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.989639618947213
3265,10.0,1.0,0.1558407100926247,18.0,200.0,0.9,9,1.0,1.0,18.0,1.326609351514536e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.26112783307806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0041217645780403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0041217645780403
3266,10.0,1.0,1.2290461647105826,18.0,200.0,0.9,9,1.0,1.0,18.0,2.8281598569693437e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.60793737835671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.079450847919563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.079450847919563
3267,10.0,1.0,0.6227123252416883,18.0,200.0,0.9,9,1.0,1.0,18.0,1.008066792963126e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.39607119686992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1917116951577706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1917116951577706
3268,10.0,1.0,0.7699758036653427,18.0,200.0,0.9,9,1.0,1.0,18.0,7.508684239068464e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.00200428761331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.185851403485601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.185851403485601
3269,10.0,1.0,0.09512539148291638,18.0,200.0,0.9,9,1.0,1.0,18.0,1.5656596628110906e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.1415176331788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5693652682747454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5693652682747454
3270,10.0,1.0,1.0359044892595268,18.0,200.0,0.9,9,1.0,1.0,18.0,2.499419667453348e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.247544498043695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.106738712252433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.106738712252433
3271,10.0,1.0,0.8278536064279033,18.0,200.0,0.9,9,1.0,1.0,18.0,1.0483274154319225e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.936660517339426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7549549354797302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7549549354797302
3272,10.0,1.0,0.21450346613048132,18.0,200.0,0.9,9,1.0,1.0,18.0,1.433877196930015e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.34298969924498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1893514219436487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1893514219436487
3273,10.0,1.0,1.139057136657452,18.0,200.0,0.9,9,1.0,1.0,18.0,1.8192991510513014e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.312888268317582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.938068270060968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.938068270060968
3274,10.0,1.0,0.9645972945531854,18.0,200.0,0.9,9,1.0,1.0,18.0,5.217846953794452e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.47724983780894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559588135939673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559588135939673
3275,10.0,1.0,1.0336868433985973,18.0,200.0,0.9,9,1.0,1.0,18.0,2.702629378639519e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.247544498043695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.106738712252433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.106738712252433
3276,10.0,1.0,0.18227746371208473,18.0,200.0,0.9,9,1.0,1.0,18.0,4.304347927460776e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.06928201833662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.046090260205876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.046090260205876
3277,10.0,1.0,1.131875622510754,18.0,200.0,0.9,9,1.0,1.0,18.0,2.2617611529162282e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.312888268317582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.938068270060968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.938068270060968
3278,10.0,1.0,0.7502722243098373,18.0,200.0,0.9,9,1.0,1.0,18.0,1.7520185146307208e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.00200428761331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.185851403485601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.185851403485601
3279,10.0,1.0,1.1331526300438362,18.0,200.0,0.9,9,1.0,1.0,18.0,2.1758817710137978e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.312888268317582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.938068270060968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.938068270060968
3280,10.0,1.0,0.33897996087005244,18.0,200.0,0.9,9,1.0,1.0,18.0,4.2836890686666374e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.95449967561788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2797940679698363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2797940679698363
3281,10.0,1.0,0.7275286690391785,18.0,200.0,0.9,9,1.0,1.0,18.0,4.658935653130557e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.00200428761331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.185851403485601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.185851403485601
3282,10.0,1.0,0.9405286932506365,18.0,200.0,0.9,9,1.0,1.0,18.0,1.3494025645537565e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.47724983780894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559588135939673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559588135939673
3283,10.0,1.0,0.6209396552888516,18.0,200.0,0.9,9,1.0,1.0,18.0,1.1140544867134823e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.396071196869926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19171169515777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19171169515777
3284,10.0,1.0,0.43744110040791995,18.0,200.0,0.9,9,1.0,1.0,18.0,8.592927784689562e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.8554818764004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.775401474050235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.775401474050235
3285,10.0,1.0,0.9198535674576676,18.0,200.0,0.9,9,1.0,1.0,18.0,3.052189054848837e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.47724983780894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559588135939673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559588135939673
