Model,K,k,kd,e0,Si,Xopt,nlotes,beta,kr,V,Mbiocat,e0_activity0,e0_activity1,e0_activity2,e0_activity3,e0_activity4,e0_activity5,e0_activity6,e0_activity7,e0_activity8,e0_activity9,Gamma0,Gamma1,Gamma2,Gamma3,Gamma4,Gamma5,Gamma6,Gamma7,Gamma8,Gamma9,et_activity0,et_activity1,et_activity2,et_activity3,et_activity4,et_activity5,et_activity6,et_activity7,et_activity8,et_activity9,t_reaccion0,t_reaccion1,t_reaccion2,t_reaccion3,t_reaccion4,t_reaccion5,t_reaccion6,t_reaccion7,t_reaccion8,t_reaccion9,t_reactivacion0,t_reactivacion1,t_reactivacion2,t_reactivacion3,t_reactivacion4,t_reactivacion5,t_reactivacion6,t_reactivacion7,t_reactivacion8,t_reactivacion9,producto0,producto1,producto2,producto3,producto4,producto5,producto6,producto7,producto8,producto9,productivity_specif0,productivity_specif1,productivity_specif2,productivity_specif3,productivity_specif4,productivity_specif5,productivity_specif6,productivity_specif7,productivity_specif8,productivity_specif9,Productividad_especifica_global
1918,10.0,1.0,1.0218654219811645,18.0,200.0,0.9,9,0.933306105811478,0.11652615594491737,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.277582459426652e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,4.0996484269679734e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.247544498043695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.106738712252433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.106738712252433
1919,10.0,1.0,0.4833695635556279,18.0,200.0,0.9,9,0.867844762577356,0.16635836308808005,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4278967149161327e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,4.3702140868490387e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.8554818764004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.775401474050235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.775401474050235
1920,10.0,1.0,0.04200413874596145,18.0,200.0,0.9,9,0.8627076716458845,0.22504153814048802,1.0,1.0,18.0,18.0,13.975864280663327,12.355864280663328,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5262263326956608,0.3026632371769567,0.21266323717695684,0.0,0.0,0.0,0.0,0.0,0.0,18.0,9.472073988521894,5.4479382691852205,3.827938269185223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.284776397386421,22.428614230776013,27.89735675015072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.31191138158144,8.77930957355577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.77642350271991,5.855462664166074,4.907752477047087,0.0,0.0,0.0,0.0,0.0,0.0,6.5294697439696465
1921,10.0,1.0,0.2307805228580446,18.0,200.0,0.9,9,0.9064089068762622,0.18001265037525976,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.205065847092875e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3.969118524767175e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.30211862098163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5476932160333567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5476932160333567
1922,10.0,1.0,0.5224650793865065,18.0,200.0,0.9,9,0.8579802149291489,0.3294264578246986,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.923318169554438e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3.461972705197989e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.8554818764004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.775401474050235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.775401474050235
1923,10.0,1.0,0.3159940401373332,18.0,200.0,0.9,9,0.9369048940568582,0.36144019411412476,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.461238967034418e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.6302301406619527e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.95449967561788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2797940679698363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2797940679698363
1924,10.0,1.0,0.9706234791952779,18.0,200.0,0.9,9,0.9144481479499863,0.11785829578866848,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2850799076581483e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,4.113143833784667e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.47724983780894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559588135939673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559588135939673
1925,10.0,1.0,1.2184121859403456,18.0,200.0,0.9,9,0.90866277734648,0.36945299825091704,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1995496590087517e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.159189386215753e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.198035598434963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.38342339031554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.38342339031554
1926,10.0,1.0,0.8006891790311339,18.0,200.0,0.9,9,0.9403064239037225,0.20663389335105056,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.113531932801784e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0043574790432113e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.00200428761331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.185851403485601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.185851403485601
1927,10.0,1.0,1.2110352176412127,18.0,200.0,0.9,9,0.860716077305037,0.3034622361628966,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4769249900317239e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.658464982057103e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.198035598434963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.38342339031554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.38342339031554
1928,10.0,1.0,0.7032142439202661,18.0,200.0,0.9,9,0.9253985106396355,0.2775556146649108,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.363750411580945e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.32547507408457e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.00200428761331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.185851403485601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.185851403485601
1929,10.0,1.0,1.2686211477755107,18.0,200.0,0.9,9,0.9245141616391956,0.12587042580915964,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.911700288124868e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,5.241060518624763e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.198035598434963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.38342339031554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.38342339031554
1930,10.0,1.0,0.8959734530816043,18.0,200.0,0.9,9,0.8717666278344665,0.12359092487923871,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.3526882057234756e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,7.834838770302256e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.47724983780894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559588135939673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559588135939673
1931,10.0,1.0,0.9717062350413623,18.0,200.0,0.9,9,0.948691463782556,0.11262160356464349,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1894640135749945e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3.94103522443499e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.47724983780894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559588135939673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559588135939673
1932,10.0,1.0,1.1467292518057408,18.0,200.0,0.9,9,0.8868210222678717,0.26687593891634165,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.009960293131654e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.4417928527636976e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.312888268317582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.938068270060968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.938068270060968
1933,10.0,1.0,0.6398358960968935,18.0,200.0,0.9,9,0.9310440640719242,0.3108435996586159,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.9043848388504317e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,5.227892709930777e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.11685695749594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9896396189472125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9896396189472125
1934,10.0,1.0,0.8132780807441442,18.0,200.0,0.9,9,0.9347058459070792,0.2758162674885775,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1497102872831367e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.069478517109646e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.297053397652434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.255615593543695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.255615593543695
1935,10.0,1.0,0.6291995712236184,18.0,200.0,0.9,9,0.9159437038859457,0.3078343975763019,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2404010605094606e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.2327219089170293e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.23170962737856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.810999038994353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.810999038994353
1936,10.0,1.0,0.144303909869084,18.0,200.0,0.9,9,0.8703804531662125,0.3356015255524136,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1791392840856548e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.1224507113541786e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.16204432107088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7082096010079874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7082096010079874
1937,10.0,1.0,0.7429235012862752,18.0,200.0,0.9,9,0.9438216527553365,0.16116540136959356,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.643254084220143e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.9578573515962575e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.82180784745681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9282605478864867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9282605478864867
1938,10.0,1.0,0.5329670065987641,18.0,200.0,0.9,9,0.9469880415381119,0.33846939337074483,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9661627285805898e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3.539092911445062e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.21587475671341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0397254239597817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0397254239597817
1939,10.0,1.0,1.0946935989373645,18.0,200.0,0.9,9,0.864776499683349,0.12670077235373148,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8302154499377074e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.894387809887873e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.4277409382002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.55080294810047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.55080294810047
1940,10.0,1.0,1.2631833369312508,18.0,200.0,0.9,9,0.9464625163074217,0.17999205141237545,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.3942159296032337e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.1095886732858204e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.198035598434963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.38342339031554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.38342339031554
1941,10.0,1.0,0.44936018485132473,18.0,200.0,0.9,9,0.884199155629813,0.13113713537508984,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.203693649932992e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3.9666485698793855e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.8554818764004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.775401474050235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.775401474050235
1942,10.0,1.0,0.704683013822698,18.0,200.0,0.9,9,0.9046519120904394,0.3210400573906105,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.913038872887029e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.2443469971196651e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.00200428761331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.185851403485601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.185851403485601
1943,10.0,1.0,0.9042843718208262,18.0,200.0,0.9,9,0.8820560052716769,0.17650832410380246,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.1352264900581e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,5.64340768210458e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.47724983780894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559588135939673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559588135939673
1944,10.0,1.0,0.2345501929371386,18.0,200.0,0.9,9,0.8980288626482205,0.34998838873792837,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.616558555301921e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,8.309805399543458e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.55076919634703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1956099657335229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1956099657335229
1945,10.0,1.0,0.2553162446221533,18.0,200.0,0.9,9,0.8978761300444639,0.3441949639398877,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.379026889425624e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.3282248400966124e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.43174951342682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5198627119798909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5198627119798909
1946,10.0,1.0,1.1628480030450916,18.0,200.0,0.9,9,0.9157366563287169,0.25330437203328393,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1154362011522766e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.007785162074098e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.60793737835671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.079450847919563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.079450847919563
1947,10.0,1.0,0.18711555712634415,18.0,200.0,0.9,9,0.8850925609628286,0.1404368501821031,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.935142466087806e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,7.08325643895805e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.26387809886737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0154353043072124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0154353043072124
1948,10.0,1.0,0.6269780910772872,18.0,200.0,0.9,9,0.9199310917607411,0.2383606071178001,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3513487701618382e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,4.2324277862913085e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.05151318722205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5962948677834037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5962948677834037
1949,10.0,1.0,1.1238370615766755,18.0,200.0,0.9,9,0.851383855086584,0.12190708556270864,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6032440623677925e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.8858393122620263e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.312888268317582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.938068270060968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.938068270060968
1950,10.0,1.0,0.5535337161892894,18.0,200.0,0.9,9,0.9178159035356986,0.2664388974207488,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.817049552319489e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.047068919417508e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.21587475671341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0397254239597817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0397254239597817
1951,10.0,1.0,0.04164694187038151,18.0,200.0,0.9,9,0.8918535582461184,0.2365033275225727,1.0,1.0,18.0,18.0,14.448027643587118,12.828027643587118,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5302552326742237,0.33292343509573236,0.24292343509573033,0.0,0.0,0.0,0.0,0.0,0.0,18.0,9.544594188136026,5.9926218317231825,4.372621831723146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.232734716635692,21.130696580489616,25.842705316138737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.760176685544487,8.186691464069071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.816656913444552,6.230341268763902,5.28954424795128,0.0,0.0,0.0,0.0,0.0,0.0,6.909523205645167
1952,10.0,1.0,1.2077298782252786,18.0,200.0,0.9,9,0.8648704264503682,0.2509238842645478,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.953440858748702e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,5.316193545747664e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.60793737835671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.079450847919563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.079450847919563
1953,10.0,1.0,0.5780718081909959,18.0,200.0,0.9,9,0.9177221139069962,0.21975694015091368,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3603589526373557e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.4486461147472404e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.21587475671342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0397254239597813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0397254239597813
